state,district,latitude,longitude,year,season,temperature,soil_type,pH,seasonal_rainfall,rice_area,rice_production,rice_yield,wheat_area,wheat_production,wheat_yield,maize_area,maize_production,maize_yield
Andhra Pradesh,GUNTUR,16.2915189,80.4541588,2013,Kharif     ,27.83,Black,8.14,1048.28,280060,912716,3.259001643,2.513110581,3.272888198,1.302325581,1530,4850,3.169934641
Andhra Pradesh,GUNTUR,16.2915189,80.4541588,2013,Rabi       ,24.94,Black,8.14,156.08,48107,183288,3.81000686,40.82783098,53.17112871,1.302325581,85535,643394,7.521996843
Andhra Pradesh,GUNTUR,16.2915189,80.4541588,2014,Kharif     ,29.37,Black,8.14,610.27,255607,1000190,3.912999253,2.328940948,3.033039374,1.302325581,367,1215,3.310626703
Andhra Pradesh,GUNTUR,16.2915189,80.4541588,2014,Rabi       ,25.06,Black,8.14,65.56,29695,111742,3.762990402,42.84496314,55.79809153,1.302325581,63701,611020,9.592000126
Andhra Pradesh,GUNTUR,16.2915189,80.4541588,2014,Whole Year ,28.18,Black,8.14,749.08,285302,1111932,3.897385928,38.61041928,50.28333673,1.302325581,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1997,Kharif     ,28.47,Red,6.09,396.82,47700,77500,1.624737945,2.513644337,1.710102295,0.680327869,200,100,0.5
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1997,Rabi       ,25.03,Red,6.09,336.99,13000,27700,2.130769231,29.71962944,20.21909216,0.680327869,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1998,Kharif     ,27.78,Red,6.09,630.54,59200,169800,2.868243243,4.241813831,2.885824164,0.680327869,100,100,1
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1998,Rabi       ,25.31,Red,6.09,138.45,17000,41600,2.447058824,31.29187546,21.28873495,0.680327869,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1999,Kharif     ,27.97,Red,6.09,428.22,54783,134484,2.454849132,5.557968462,3.781240839,0.680327869,104,295,2.836538462
Andhra Pradesh,KADAPA,14.4752936,78.8216861,1999,Rabi       ,25.09,Red,6.09,93.54,6828,12921,1.892355009,163,109,0.668711656,11,53,4.818181818
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2000,Kharif     ,27.16,Red,6.09,531.88,60412,170120,2.815996822,4.216138445,2.868356483,0.680327869,104,271,2.605769231
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2000,Rabi       ,25.3,Red,6.09,144.26,7426,6134,0.826016698,117,67,0.572649573,51,275,5.392156863
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2001,Kharif     ,28.07,Red,6.09,562.13,38218,96883,2.535009681,3.302792238,2.246981604,0.680327869,53,142,2.679245283
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2001,Rabi       ,25.5,Red,6.09,121.16,37550,98231,2.616005326,39,27,0.692307692,31,201,6.483870968
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2002,Kharif     ,28.88,Red,6.09,445.38,27457,56424,2.054995083,4.254570417,2.894502825,0.680327869,136,132,0.970588235
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2002,Rabi       ,24.9,Red,6.09,104.75,9203,16446,1.78702597,30,28,0.933333333,25,173,6.92
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2003,Kharif     ,28.64,Red,6.09,479.8,23356,60025,2.570003425,2.038935097,1.387144369,0.680327869,68,117,1.720588235
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2003,Rabi       ,25.17,Red,6.09,84.65,10767,24032,2.232005201,39,12,0.307692308,4,22,5.5
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2004,Kharif     ,27.67,Red,6.09,420.23,46932,149619,3.187995398,5.688380932,3.869964076,0.680327869,125,359,2.872
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2004,Rabi       ,24.89,Red,6.09,75.1,5689,11424,2.00808578,38.58590042,26.2510634,0.680327869,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2005,Kharif     ,27.47,Red,6.09,731.93,45556,85828,1.884010888,5.002667386,3.403454041,0.680327869,156,804,5.153846154
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2005,Rabi       ,24.69,Red,6.09,146.38,21197,55791,2.6320234,81,48,0.592592593,1,7,7
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2006,Kharif     ,28.36,Red,6.09,403.89,41908,114493,2.732008208,2.272647,1.54614509,0.680327869,123,439,3.569105691
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2006,Rabi       ,24.91,Red,6.09,219.07,4997,10963,2.19391635,32,8,0.25,35,265,7.571428571
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2007,Kharif     ,26.79,Red,6.09,858.91,45000,139000,3.088888889,3.84796749,2.617879522,0.680327869,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2007,Rabi       ,24.24,Red,6.09,60.81,17000,45000,2.647058824,38.78254367,26.38484528,0.680327869,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2008,Kharif     ,27.52,Red,6.09,522.87,50183,87168,1.737002571,5.607523174,3.814954291,0.680327869,623,2909,4.669341894
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2008,Rabi       ,24.58,Red,6.09,217.13,14883,41271,2.773029631,122,83,0.680327869,1398,12344,8.829756795
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2009,Kharif     ,28.1,Red,6.09,423.55,52423,153757,2.933006505,4.179739404,2.843593201,0.680327869,559,2072,3.706618962
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2009,Rabi       ,25.05,Red,6.09,219.46,12894,34169,2.649992244,61,79,1.295081967,840,6140,7.30952381
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2010,Kharif     ,27.4,Red,6.09,594.87,53345,80657,1.511988003,3.796608664,2.582938681,0.680327869,426,2182,5.122065728
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2010,Rabi       ,25.15,Red,6.09,208.71,17037,48896,2.869988848,20,26,1.3,987,8998,9.116514691
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2011,Kharif     ,28.25,Red,6.09,464.86,47290,141161,2.985007401,2.991205086,2.035000181,0.680327869,574,1903,3.31533101
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2011,Rabi       ,24.76,Red,6.09,102.06,6606,17499,2.648955495,17,22,1.294117647,1014,7868,7.759368836
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2012,Kharif     ,28.31,Red,6.09,396.54,24147,61551,2.5490123,3.24311909,2.206384299,0.680327869,497,2017,4.058350101
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2012,Rabi       ,25.24,Red,6.09,108.88,6601,19249,2.916073322,2,2,1,2201,15596,7.085870059
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2013,Kharif     ,27.28,Red,6.09,585.07,51753,148842,2.876007188,3.98062237,2.708128333,0.680327869,1125,4537,4.032888889
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2013,Rabi       ,24.53,Red,6.09,58.82,10959,29447,2.687015239,12,8,0.666666667,4364,32529,7.453941338
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2013,Whole Year ,28.51,Red,6.09,698.84,,,,12,8,0.666666667,,,
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2014,Kharif     ,25.2,Red,6.09,422.99,42124,155648,3.694995727,3.661754695,2.491193768,0.680327869,408,1336,3.274509804
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2014,Rabi       ,27.78,Red,6.09,112,3761,10189,2.709119915,274,195,0.711678832,2945,19243,6.534125637
Andhra Pradesh,KADAPA,14.4752936,78.8216861,2014,Whole Year ,27.28,Red,6.09,583.68,45885,165837,3.614187643,27.80572267,18.91700805,0.680327869,,,
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1997,Kharif     ,25.2,Alluvial,7.77,923.07,257900,699400,2.711903839,22.7459065,15.16393767,0.666666667,5900,10500,1.779661017
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1997,Rabi       ,26.19,Alluvial,7.77,293.69,116300,393500,3.383490972,212.2649434,141.5099623,0.666666667,2200,8200,3.727272727
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1998,Kharif     ,29.06,Alluvial,7.77,1111.56,280800,759900,2.706196581,10.98027188,7.320181251,0.666666667,3000,6200,2.066666667
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1998,Rabi       ,26.4,Alluvial,7.77,168.74,134500,491200,3.65204461,177.0603192,118.0402128,0.666666667,1700,8600,5.058823529
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1999,Kharif     ,28.66,Alluvial,7.77,623.93,278415,834490,2.997288221,10.43707396,6.958049307,0.666666667,5147,14623,2.841072469
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,1999,Rabi       ,26.12,Alluvial,7.77,30.46,127888,457596,3.578099587,189.2235056,126.1490037,0.666666667,2301,11139,4.840938722
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2000,Kharif     ,28.24,Alluvial,7.77,958.44,281343,868787,3.087999346,13.39815939,8.932106262,0.666666667,7375,19205,2.604067797
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2000,Rabi       ,26.02,Alluvial,7.77,97.7,112917,408308,3.616001134,187.9045891,125.2697261,0.666666667,3009,16200,5.383848455
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2001,Kharif     ,28.99,Alluvial,7.77,698.08,245114,714507,2.914998735,21.04295764,14.02863842,0.666666667,4512,12061,2.673093972
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2001,Rabi       ,26.11,Alluvial,7.77,110.16,98472,358635,3.641999756,199.1438269,132.7625513,0.666666667,2707,17522,6.472848171
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2002,Kharif     ,29.34,Alluvial,7.77,686.1,243910,761243,3.120999549,10.42275722,6.948504815,0.666666667,5834,5653,0.968974974
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2002,Rabi       ,26.14,Alluvial,7.77,138.15,2185,5688,2.603203661,214.3076189,142.8717459,0.666666667,4186,29002,6.928332537
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2003,Kharif     ,28.73,Alluvial,7.77,757.61,222367,526565,2.367999748,12.52316994,8.348779963,0.666666667,6576,11284,1.71593674
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2003,Rabi       ,26.15,Alluvial,7.77,176.06,7486,19359,2.586027251,123.899752,82.59983469,0.666666667,5626,31506,5.600071098
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2004,Kharif     ,28.72,Alluvial,7.77,736.73,245306,804849,3.281000057,18.09071985,12.0604799,0.666666667,7788,35467,4.554057524
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2004,Rabi       ,26.27,Alluvial,7.77,35.72,10017,31584,3.153039832,158.217903,105.478602,0.666666667,5607,45170,8.056001427
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2005,Kharif     ,28.87,Alluvial,7.77,1142.72,254919,697203,2.734998176,22.80589409,15.2039294,0.666666667,7483,37797,5.051049045
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2005,Rabi       ,26.19,Alluvial,7.77,72.79,104332,409399,3.924002224,203.2190765,135.4793843,0.666666667,5988,38162,6.373079492
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2006,Kharif     ,29.27,Alluvial,7.77,1317.87,251433,521221,2.073001555,14.01393201,9.342621341,0.666666667,4971,22504,4.52705693
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2006,Rabi       ,26.07,Alluvial,7.77,161.08,94862,355638,3.749003816,218.1033478,145.4022318,0.666666667,6131,57552,9.387049421
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2007,Kharif     ,28.52,Alluvial,7.77,1131.53,261000,944000,3.616858238,13.56424092,9.042827283,0.666666667,4000,23000,5.75
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2007,Rabi       ,26.05,Alluvial,7.77,28.08,94000,355000,3.776595745,173.0493786,115.3662524,0.666666667,13000,102000,7.846153846
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2008,Kharif     ,28.72,Alluvial,7.77,854.65,273878,959395,3.503001336,12.9648013,8.643200869,0.666666667,5070,25005,4.931952663
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2008,Rabi       ,26.11,Alluvial,7.77,355.06,120655,467900,3.877999254,216.3688834,144.2459222,0.666666667,24249,205365,8.469009031
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2009,Kharif     ,29.34,Alluvial,7.77,525.71,228196,784310,3.437001525,11.39802407,7.598682714,0.666666667,3552,16339,4.599943694
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2009,Rabi       ,26.24,Alluvial,7.77,162.87,108442,424984,3.918998174,124.6713027,83.11420182,0.666666667,16863,139676,8.28298642
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2010,Kharif     ,29.34,Alluvial,7.77,1451.67,260350,722978,2.776946418,16.03691458,10.69127639,0.666666667,2468,11163,4.523095624
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2010,Rabi       ,26.19,Alluvial,7.77,308.63,94991,367710,3.870998305,222.1654455,148.110297,0.666666667,16750,142945,8.534029851
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2011,Kharif     ,29.03,Alluvial,7.77,605.61,262826,980105,3.729102144,23.86726512,15.91151008,0.666666667,4876,19275,3.953035275
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2011,Rabi       ,26.16,Alluvial,7.77,86.38,9203,31437,3.41595132,197.0817652,131.3878435,0.666666667,19811,145631,7.351017112
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2012,Kharif     ,29.01,Alluvial,7.77,1005.52,253166,908360,3.588001548,23.85209122,15.90139415,0.666666667,5246,24856,4.738086161
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2012,Rabi       ,26.01,Alluvial,7.77,226.1,11365,42244,3.717025957,211.9856592,141.3237728,0.666666667,20986,151750,7.23101115
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2013,Kharif     ,28.79,Alluvial,7.77,1048.85,264371,773285,2.924999338,17.47342088,11.64894725,0.666666667,7321,30368,4.148067204
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2013,Rabi       ,26.16,Alluvial,7.77,166.86,98951,402236,4.06500187,152.5590994,101.7060663,0.666666667,25554,197149,7.714995695
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2014,Kharif     ,28.61,Alluvial,7.77,643,235212,788901,3.353999796,21.81501321,14.54334214,0.666666667,4682,20048,4.281930799
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2014,Rabi       ,26.03,Alluvial,7.77,66.38,52830,209894,3.973007761,188.134944,125.423296,0.666666667,20950,141433,6.75097852
Andhra Pradesh,KRISHNA,16.2135466,81.0277844,2014,Whole Year ,28.09,Alluvial,7.77,791.61,288042,998795,3.467532513,158.4993803,105.6662535,0.666666667,,,
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1997,Kharif     ,27.18,Black,8.38,530.6,66300,176900,2.668174962,37.74863342,23.75093636,0.629186654,1000,1700,1.7
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1997,Rabi       ,25.48,Black,8.38,144.35,9000,23900,2.655555556,600,300,0.5,100,200,2
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1998,Kharif     ,26.86,Black,8.38,848.33,75100,221700,2.952063915,79.17114032,49.81342488,0.629186654,700,1400,2
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1998,Rabi       ,25.28,Black,8.38,26.68,20900,44500,2.129186603,700,400,0.571428571,100,400,4
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1999,Kharif     ,27.02,Black,8.38,408.86,81640,225431,2.761281235,48.41624276,30.46285378,0.629186654,669,1901,2.841554559
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,1999,Rabi       ,25.84,Black,8.38,21.7,12430,35695,2.871681416,789,529,0.670468948,134,649,4.843283582
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2000,Kharif     ,25.91,Black,8.38,720.63,93188,307427,3.298997725,91.23763506,57.40550233,0.629186654,2635,6862,2.604174573
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2000,Rabi       ,24.4,Black,8.38,42.94,13909,38083,2.73801136,850,484,0.569411765,175,942,5.382857143
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2001,Kharif     ,27.07,Black,8.38,621.54,43617,121779,2.792007703,47.05163151,29.6042586,0.629186654,785,2098,2.672611465
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2001,Rabi       ,25.42,Black,8.38,23.22,38162,98534,2.581992558,1264,876,0.693037975,131,848,6.473282443
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2002,Kharif     ,27.42,Black,8.38,542.68,47948,100499,2.095999833,39.54512871,24.88126722,0.629186654,1966,1905,0.968972533
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2002,Rabi       ,25.58,Black,8.38,22.38,10974,24856,2.264989976,941,867,0.921360255,631,4373,6.930269414
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2003,Kharif     ,27.15,Black,8.38,578.69,34618,100635,2.907013692,84.52565468,53.18241385,0.629186654,3534,6064,1.71590266
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2003,Rabi       ,25.78,Black,8.38,25.51,4966,11377,2.290978655,694,206,0.296829971,1490,8344,5.6
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2004,Kharif     ,27.7,Black,8.38,416.38,61465,210702,3.427999675,41.48355411,26.10089861,0.629186654,7241,20782,2.870045574
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2004,Rabi       ,25.45,Black,8.38,29.68,12058,37549,3.114032178,393,88,0.223918575,769,5559,7.228868661
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2005,Kharif     ,26.23,Black,8.38,904.42,88555,292586,3.304003162,43.13353757,27.13904618,0.629186654,8188,51380,6.275036639
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2005,Rabi       ,24.71,Black,8.38,29.6,20079,65980,3.28602022,711,418,0.58790436,929,6941,7.471474704
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2006,Kharif     ,26.64,Black,8.38,556.23,80692,270238,3.349006097,69.81080726,43.92402824,0.629186654,11988,40028,3.339005672
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2006,Rabi       ,24.49,Black,8.38,126.27,12475,36764,2.947014028,670,176,0.262686567,1731,13116,7.57712305
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2007,Kharif     ,25.76,Black,8.38,1053.59,90000,332000,3.688888889,87.28468959,54.91836179,0.629186654,18000,104000,5.777777778
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2007,Rabi       ,24.66,Black,8.38,8.18,19000,51000,2.684210526,519.3416076,326.7628084,0.629186654,2000,16000,8
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2008,Kharif     ,26.66,Black,8.38,549.68,84066,279856,3.329003402,51.45555323,32.37514737,0.629186654,17806,90454,5.079973043
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2008,Rabi       ,25.22,Black,8.38,193.87,27383,97073,3.545009678,747,405,0.542168675,3512,31011,8.83001139
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2009,Kharif     ,26.87,Black,8.38,598.04,81908,256454,3.131000635,81.11520723,51.03660583,0.629186654,10824,29008,2.679970436
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2009,Rabi       ,25.59,Black,8.38,51.73,44772,157911,3.527003484,550,251,0.456363636,4191,30636,7.309949893
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2010,Kharif     ,26.54,Black,8.38,775.4,104110,291475,2.799683028,93.46097805,58.80440007,0.629186654,14588,78498,5.380998081
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2010,Rabi       ,25.48,Black,8.38,67.43,32967,105626,3.203991871,563,808,1.435168739,5551,50608,9.116915871
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2011,Kharif     ,27.57,Black,8.38,370.4,91984,333882,3.629783441,63.54706532,39.98296541,0.629186654,21650,92705,4.281986143
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2011,Rabi       ,25.77,Black,8.38,13.44,14738,46042,3.124033112,221,243,1.099547511,7852,60924,7.759042282
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2012,Kharif     ,26.9,Black,8.38,494.58,72625,276774,3.811001721,40.88749141,25.72586391,0.629186654,33567,162162,4.830994727
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2012,Rabi       ,25.92,Black,8.38,54.22,16840,60102,3.569002375,314,421,1.340764331,8739,61925,7.086051036
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2013,Kharif     ,26.5,Black,8.38,674.38,92596,340383,3.676001123,32.63495427,20.53347768,0.629186654,38761,212333,5.478006243
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2013,Rabi       ,25.15,Black,8.38,22.42,32298,118017,3.654003344,274,202,0.737226277,13120,97796,7.453963415
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2013,Whole Year ,26.96,Black,8.38,761.39,,,,274,202,0.737226277,,,
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2014,Kharif     ,25.16,Black,8.38,607.99,91569,361514,3.947995501,46.3331579,29.15220459,0.629186654,38554,138717,3.597992426
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2014,Rabi       ,26.96,Black,8.38,56.13,23329,82748,3.547001586,46,61,1.326086957,7612,47347,6.220047294
Andhra Pradesh,KURNOOL,15.8309251,78.0425373,2014,Whole Year ,27.13,Black,8.38,724.02,114898,444262,3.866577312,494.724265,311.273905,0.629186654,,,
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1997,Kharif     ,28.65,Black,7.56,481.15,62000,124300,2.00483871,5.181698164,4.105135303,0.792237443,1800,8100,4.5
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1997,Rabi       ,24.77,Black,7.56,383.69,74200,222100,2.993261456,34.01637812,26.94904842,0.792237443,4700,17600,3.744680851
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1998,Kharif     ,28.26,Black,7.56,660.47,72100,206700,2.866851595,4.427851699,3.507909908,0.792237443,4500,13800,3.066666667
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1998,Rabi       ,24.72,Black,7.56,135.45,73800,248900,3.372628726,49.1285283,38.92145964,0.792237443,1200,5800,4.833333333
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1999,Kharif     ,28.34,Black,7.56,352.85,70189,190583,2.715283022,4.756913081,3.768604655,0.792237443,7137,29383,4.116995937
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,1999,Rabi       ,25.06,Black,7.56,74.96,54885,129541,2.360225927,36.0740772,28.57923468,0.792237443,3288,15917,4.84093674
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2000,Kharif     ,27.1,Black,7.56,639.52,50601,156559,3.093990237,5.738147915,4.545975631,0.792237443,12141,42093,3.467012602
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2000,Rabi       ,25.19,Black,7.56,161.81,96893,316840,3.269998865,49.68674822,39.36370236,0.792237443,3137,16890,5.38412496
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2001,Kharif     ,28.51,Black,7.56,551.15,40841,134204,3.286011606,5.451529617,4.318905884,0.792237443,6257,27543,4.401949816
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2001,Rabi       ,25.16,Black,7.56,134.37,106540,385888,3.622001126,15,10,0.666666667,2872,18705,6.512883008
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2002,Kharif     ,28.33,Black,7.56,536.69,19256,46927,2.437006647,2.776654107,2.199769349,0.792237443,6448,168,0.026054591
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2002,Rabi       ,24.22,Black,7.56,121.88,46223,104325,2.256993272,73,67,0.917808219,2230,11538,5.173991031
Andhra Pradesh,PRAKASAM,15.6642644,79.4733001,2003,Kharif     ,28.47,Black,7.56,582.21,14621,41992,2.872033377,2.744516736,2.174308921,0.792237443,8664,14278,1.647968606
